ecoregion	taxon	metabolite	direction	flux_2015	flux_2016	flux_diff_2016-2015
West	roseobacter	malthx	import	0.0	-0.0004719414036422	-0.0004719414036422
North	roseobacter	4hbz	import	0.0	-0.0004719259575072	-0.0004719259575072
North	pelagibacter	malthp	import	-0.0017096544481961	-0.002180513942241	-0.00047085949404489995
Central	polaribacter	L_Glutamate	export	0.0004694858288754	0.0	-0.0004694858288754
North	roseobacter	phept	import	-0.0004611321247136	0.0	0.0004611321247136
East	polaribacter	alagly	export	0.0122673176161548	0.0118062736700874	-0.000461043946067401
North	polaribacter	R_3hpba	export	0.0006502650721428	0.0011065399311577	0.0004562748590148999
West	polaribacter	fe3	export	0.0003565322226781	0.0008124936778275	0.00045596145514940006
Central	polaribacter	oxa	export	0.0004552168120974	0.0	-0.0004552168120974
West	polaribacter	acac	import	-0.0015850490293147	-0.0011322874787733	0.0004527615505414001
Central	roseobacter	g3ps	import	0.0	-0.0004495082480676	-0.0004495082480676
North	prochlorococcus	gua	import	-0.000445301199984	0.0	0.000445301199984
North	polaribacter	actn__R	export	0.0	0.0004429292284462	0.0004429292284462
West	roseobacter	bz	export	0.0	0.0004393404472026	0.0004393404472026
North	prochlorococcus	pap	export	0.0004334737699035	0.0	-0.0004334737699035
North	pelagibacter	met_L_ala__L	import	0.0	-0.0004323522999731	-0.0004323522999731
West	polaribacter	15dap	export	0.0	0.0004309388164125	0.0004309388164125
West	roseobacter	ac	export	0.0004261999195327	0.0	-0.0004261999195327
North	polaribacter	pta	import	-0.0018314130673378	-0.0022570304374874	-0.0004256173701496001
North	prochlorococcus	trp__L	export	0.0	0.0004200634983278	0.0004200634983278
North	pelagibacter	leuleu	import	0.0	-0.0004149677047	-0.0004149677047
West	pelagibacter	LalaLglu	import	-0.0004125449979412	0.0	0.0004125449979412
West	roseobacter	for	import	-0.0018614543223305	-0.0022698395595162	-0.00040838523718569994
North	polaribacter	sbt__D	import	0.0	-0.0004081509203702	-0.0004081509203702
North	roseobacter	pentso3	import	0.0	-0.0004062837657051	-0.0004062837657051
West	pelagibacter	glyser	export	0.0004054315331022	0.0	-0.0004054315331022
West	pelagibacter	xan	export	0.0004071918567141	2.274440138958472e-06	-0.00040491741657514154
West	roseobacter	fald	export	0.0	0.0004044088497153	0.0004044088497153
West	pelagibacter	bz	export	0.0009635204457067	0.0005591633196537	-0.000404357126053
North	roseobacter	4hphac	import	-0.0025484181292032	-0.0029481495660983	-0.0003997314368950999
West	prochlorococcus	btn	import	-0.0019968185820948	-0.001598445158179	0.00039837342391579986
North	roseobacter	glygln	export	0.0	0.0003979335770084	0.0003979335770084
Central	polaribacter	gly_tyr	import	-0.0004606713769246	-6.402260662054997e-05	0.00039664877030405
Central	polaribacter	pta	import	-0.0003936524922129	0.0	0.0003936524922129
Central	roseobacter	tre	import	-0.0003923786435432	0.0	0.0003923786435432
East	polaribacter	phe__L	export	0.0	0.0003893758673445	0.0003893758673445
East	polaribacter	gly_gln	export	0.0003820986348285	0.0	-0.0003820986348285
North	roseobacter	lnlc	import	0.0	-0.0003800039693096	-0.0003800039693096
West	polaribacter	cu2	export	0.0003790625695206	0.0	-0.0003790625695206
West	roseobacter	udcpp	export	0.0003773348545613	0.0	-0.0003773348545613
Central	roseobacter	malthx	import	-0.0003693947153334	0.0	0.0003693947153334
West	polaribacter	alagly	import	-0.0005729279127249	-0.0002063419294452	0.00036658598327969996
West	roseobacter	xan	export	0.0003638911194643	0.0	-0.0003638911194643
West	polaribacter	2ddglcn	export	0.0003624540128656	0.0	-0.0003624540128656
East	prochlorococcus	glycogen	import	0.0	-0.0003622696145241	-0.0003622696145241
North	pelagibacter	s	export	0.0003615826849537	0.0	-0.0003615826849537
West	roseobacter	fer	export	0.0	0.0003613560310511	0.0003613560310511
East	polaribacter	mobd	import	0.0	-0.0003595593430311	-0.0003595593430311
North	prochlorococcus	co	export	0.0003588111486342	0.0	-0.0003588111486342
North	prochlorococcus	N_Acetylornithine	import	-0.0003586463023975	0.0	0.0003586463023975
Central	polaribacter	hxan	export	0.0003580121318878	0.0	-0.0003580121318878
West	polaribacter	2ddglcn	import	0.0	-0.0003544118681281	-0.0003544118681281
West	polaribacter	ser__L	import	0.0	-0.0003531152706123	-0.0003531152706123
North	polaribacter	ncam	export	0.0	0.0003512988758192	0.0003512988758192
Central	pelagibacter	cellb	export	0.0003512416398093	0.0	-0.0003512416398093
North	pelagibacter	L_Aspartate	export	0.0003510282840668	0.0	-0.0003510282840668
Central	polaribacter	abt	import	-0.0003476779457273	0.0	0.0003476779457273
West	pelagibacter	acon_C	import	-0.0003476603877107	0.0	0.0003476603877107
West	roseobacter	glyc3p	export	0.0006692170323566	0.0003245275184439	-0.00034468951391269996
North	prochlorococcus	Acyl_carrier_protein	import	0.0	-0.0003425426021976	-0.0003425426021976
East	pelagibacter	malthp	import	-0.0003409982550414	0.0	0.0003409982550414
North	polaribacter	rib__D	export	0.0	0.0003407323927096	0.0003407323927096
Central	roseobacter	mn2	import	-0.0003405050376328	0.0	0.0003405050376328
North	polaribacter	acac	import	-0.0003372832015805	0.0	0.0003372832015805
East	pelagibacter	ppa	export	0.0003353251314499	0.0	-0.0003353251314499
North	polaribacter	pheme	export	0.0003349624788002	0.0	-0.0003349624788002
North	polaribacter	gsn	import	-0.0024238842468379	-0.0020898197968809	0.00033406444995699985
West	polaribacter	cyan	export	0.0003316339024849	0.0	-0.0003316339024849
North	pelagibacter	h	import	0.0	-0.000328940151819	-0.000328940151819
West	roseobacter	cgly	export	0.0026145612619246	0.0022881991947748	-0.0003263620671498002
West	polaribacter	serglugly	export	0.000324763596224	0.0	-0.000324763596224
North	polaribacter	3mb	export	0.0	0.0003241679861625	0.0003241679861625
North	prochlorococcus	ac	export	0.0003229469691792	0.0	-0.0003229469691792
North	roseobacter	ppap	import	-0.0003219678000816	0.0	0.0003219678000816
Central	roseobacter	h2o2	export	0.000319754571961	0.0	-0.000319754571961
North	roseobacter	cobalt2	import	0.0	-0.0003174128108682	-0.0003174128108682
Central	pelagibacter	R_3htd58e	export	0.0003164248786536	0.0	-0.0003164248786536
West	roseobacter	pheocta	import	0.0	-0.0003140342911565	-0.0003140342911565
North	polaribacter	for	import	0.0	-0.000313516597977	-0.000313516597977
West	prochlorococcus	trp__L	import	0.0	-0.0003132528389596	-0.0003132528389596
West	roseobacter	so4	import	-0.0001612277021768	-0.0004717819597743	-0.0003105542575975
West	roseobacter	agm	import	0.0	-0.0003091661166848	-0.0003091661166848
North	pelagibacter	orn__D	import	0.0	-0.0003055968202795	-0.0003055968202795
West	pelagibacter	fe3dcit	export	0.0	0.0003031755304553	0.0003031755304553
North	pelagibacter	ibtol	import	0.0	-0.0003019830223097	-0.0003019830223097
Central	prochlorococcus	thm	export	0.0003008206765455	0.0	-0.0003008206765455
West	polaribacter	oxa	import	0.0	-0.0002971448965527	-0.0002971448965527
North	roseobacter	pheme	export	0.0001056881897121	0.0003972794010597	0.0002915912113476
East	prochlorococcus	hco3	export	0.0	0.0002895909086694	0.0002895909086694
Central	polaribacter	salchsx	export	0.0002893801657143	0.0	-0.0002893801657143
Central	polaribacter	2ddglcn	export	0.0	0.000289023644447	0.000289023644447
North	pelagibacter	hisgly	import	0.0	-0.0002853731095599	-0.0002853731095599
North	roseobacter	ocdca	export	0.0	0.0002852551730043	0.0002852551730043
West	roseobacter	leuleu	export	0.0	0.0002840215582247	0.0002840215582247
West	polaribacter	bz	export	0.00028395147733	0.0	-0.00028395147733
North	pelagibacter	ibtol	export	0.0002819926341531	0.0	-0.0002819926341531
West	roseobacter	4hpro_LT	import	-0.0002759057243831	0.0	0.0002759057243831
North	polaribacter	gly_tyr	import	-0.0002728942614625	0.0	0.0002728942614625
West	pelagibacter	L_Alanine	export	0.0	0.0002724547837988	0.0002724547837988
North	pelagibacter	3mb	import	-0.0002697587836856	0.0	0.0002697587836856
North	pelagibacter	urate	import	-0.0016266902255767	-0.0018957073759197	-0.00026901715034300007
North	polaribacter	pyovd_kt	export	0.0002686693773393	0.0	-0.0002686693773393
Central	polaribacter	d23hb	import	-0.0002685317686647	0.0	0.0002685317686647
Central	polaribacter	meoh	import	0.0	-0.0002654573969612	-0.0002654573969612
North	roseobacter	ind3ac	export	0.0	0.0002620948073682	0.0002620948073682
Central	polaribacter	ala_leu	export	0.0002597448455765	0.0	-0.0002597448455765
North	prochlorococcus	hco3	export	0.0002574349271361	0.0	-0.0002574349271361
West	polaribacter	LalaDgluMdap	import	0.0	-0.0002564942857783	-0.0002564942857783
Central	roseobacter	alahis	export	0.0009218859017936	0.0011755107408934	0.0002536248390998001
West	pelagibacter	3mb	export	0.0031147853039322	0.0028639434003925	-0.0002508419035397
Central	pelagibacter	s	export	0.0016174160233134	0.0018669944471102	0.00024957842379680004
North	polaribacter	LalaDgluMdap	export	0.0002489013741432	0.0	-0.0002489013741432
East	roseobacter	agm	export	0.0002440516098187	0.0	-0.0002440516098187
Central	polaribacter	gly_leu	export	0.0	0.0002436933226321	0.0002436933226321
North	polaribacter	ind3ac	export	0.0	0.0002425321938131	0.0002425321938131
West	polaribacter	15dap	import	-0.0002405528294585	0.0	0.0002405528294585
East	polaribacter	mal__L	import	-0.0002761400620681	-3.736409665636311e-05	0.00023877596541173687
Central	pelagibacter	3h4atb	import	-0.0016045053655254	-0.0018426636144528	-0.0002381582489274
North	roseobacter	rmn	export	0.0002373090803328	0.0	-0.0002373090803328
West	roseobacter	ppa	import	-0.0002357526113549	0.0	0.0002357526113549
North	roseobacter	feenter	export	0.0002357453777523	0.0	-0.0002357453777523
West	pelagibacter	xylu__L	import	-0.0039245501730671	-0.0041592551441743	-0.0002347049711071995
Central	polaribacter	cytd	export	0.0	0.0002345006067142	0.0002345006067142
West	pelagibacter	glygly	export	0.000233744071787	0.0	-0.000233744071787
East	roseobacter	indole	export	0.0	0.0002322601426968	0.0002322601426968
North	synechococcus	mn2	import	0.0	-0.0002311955360994	-0.0002311955360994
West	prochlorococcus	Artificial_protein	export	0.0	0.0002285165123407	0.0002285165123407
West	prochlorococcus	ppt	export	0.0	0.0002268015208253	0.0002268015208253
North	prochlorococcus	Thioredoxin	export	0.0	0.0002246796342167	0.0002246796342167
North	prochlorococcus	15dap	import	0.0	-0.0002246246932352	-0.0002246246932352
West	pelagibacter	4hba	export	0.0002207060164566	0.0	-0.0002207060164566
North	polaribacter	L_Alanine	import	-0.0002205683117272	0.0	0.0002205683117272
West	polaribacter	feenter	export	0.0	0.00022033603283	0.00022033603283
Central	polaribacter	co2	import	0.0	-0.0002177453528985	-0.0002177453528985
Central	polaribacter	cobalt2	export	0.0	0.0002169847276799	0.0002169847276799
North	roseobacter	isetac	export	0.0	0.0002166842952728	0.0002166842952728
North	roseobacter	co	import	0.0	-0.0002152205403477	-0.0002152205403477
Central	pelagibacter	4hba	import	0.0	-0.0002147486107776	-0.0002147486107776
Central	synechococcus	spmd	export	0.0	0.0002109435487004	0.0002109435487004
North	pelagibacter	lys__D	import	0.0	-0.0002103540630003	-0.0002103540630003
West	polaribacter	chol	import	-0.0002083413679162	0.0	0.0002083413679162
East	polaribacter	gly_phe	export	0.0	0.0002007908474654	0.0002007908474654
East	polaribacter	aso3	export	0.0	0.0002004229131901	0.0002004229131901
North	roseobacter	pro__L	import	0.0	-0.0001993867038112	-0.0001993867038112
North	roseobacter	3cmp	export	0.000198716618427	0.0	-0.000198716618427
Central	pelagibacter	fe3pyovd_kt	export	0.0001967093793292	0.0	-0.0001967093793292
East	prochlorococcus	Nicotinate	export	0.0001959596005433	0.0	-0.0001959596005433
Central	prochlorococcus	Glycine	import	0.0	-0.0001949896780717	-0.0001949896780717
Central	roseobacter	ala_L_glu__L	import	0.0	-0.0001933741531412	-0.0001933741531412
North	synechococcus	so4	import	-0.0001916745248467	0.0	0.0001916745248467
Central	roseobacter	xyl3	export	0.0001902158402857	0.0	-0.0001902158402857
West	polaribacter	chols	import	-0.0001881739409398	0.0	0.0001881739409398
Central	polaribacter	tnt	export	0.0001860506727651	0.0	-0.0001860506727651
North	roseobacter	acgam	import	0.0	-0.0001853354260614	-0.0001853354260614
North	prochlorococcus	tsul	export	0.0	0.0001839665169259	0.0001839665169259
West	roseobacter	h2o2	import	-0.0001818597904019	0.0	0.0001818597904019
West	synechococcus	cl	export	0.0	0.000181671272677	0.000181671272677
North	polaribacter	met__L	import	0.0	-0.0001816370917431	-0.0001816370917431
North	polaribacter	ura	import	-0.0001752039840996	0.0	0.0001752039840996
West	polaribacter	glyglygln	import	-0.0001714013245303	0.0	0.0001714013245303
North	roseobacter	pheocta	export	0.0	0.0001705431158959	0.0001705431158959
Central	polaribacter	salchsx	import	0.0	-0.0001700553583589	-0.0001700553583589
Central	prochlorococcus	thymd	export	0.0001682386107544	0.0	-0.0001682386107544
West	pelagibacter	glyglu	export	0.1234301395048955	0.1232640704409744	-0.00016606906392109544
West	polaribacter	istfrnA	import	-0.0050111394100439	-0.0048464160073052	0.00016472340273870033
West	roseobacter	tton	export	0.0003292206534174	0.0001645916459441	-0.0001646290074733
Central	roseobacter	acon_C	export	0.0001643264044302	0.0	-0.0001643264044302
West	roseobacter	met__L	export	0.0	0.000164132697491	0.000164132697491
West	prochlorococcus	mg2	export	0.0	0.0001640486135014	0.0001640486135014
North	roseobacter	glyb	export	0.0001636984685476	0.0	-0.0001636984685476
West	polaribacter	chor	export	0.0	0.0001636545210563	0.0001636545210563
West	polaribacter	gly_leu	export	0.0	0.0001594168261978	0.0001594168261978
North	roseobacter	lmn2	import	-0.0001589134420294	0.0	0.0001589134420294
East	roseobacter	cyan	import	-0.0001587229276394	0.0	0.0001587229276394
West	pelagibacter	glcn	export	0.0027261949417729	0.0028790205389017	0.00015282559712880006
North	pelagibacter	diact	export	0.0001458530646784	0.0	-0.0001458530646784
North	polaribacter	2m35mdntha	import	0.0	-0.0001445691109268	-0.0001445691109268
Central	pelagibacter	ppoh	export	0.0	0.0001428563379543	0.0001428563379543
Central	roseobacter	leu__L_m	import	0.0	-0.0001420442060314	-0.0001420442060314
Central	pelagibacter	tre	import	-0.0001412980061534	0.0	0.0001412980061534
West	roseobacter	his__L	export	0.0010572105704147	0.0009170058089757	-0.00014020476143899985
North	polaribacter	fe2	export	0.0	0.0001396350001949	0.0001396350001949
West	prochlorococcus	photon	export	0.0	0.0001394396261313	0.0001394396261313
Central	roseobacter	phehpa	export	0.000138946833406	0.0	-0.000138946833406
Central	roseobacter	ala_L_asp__L	export	8.740772777151087e-05	0.0002260316266829	0.00013862389891138914
North	prochlorococcus	tyr__L	import	0.0	-0.0001380383961996	-0.0001380383961996
West	polaribacter	etoh	import	0.0	-0.000137857025274	-0.000137857025274
North	roseobacter	vacc	export	0.0	0.0001347838008769	0.0001347838008769
Central	pelagibacter	ala_L_asp__L	export	0.000132571755665	0.0	-0.000132571755665
North	polaribacter	etoh	import	-0.0001290904752522	0.0	0.0001290904752522
West	roseobacter	ch4s	import	0.0	-0.0001289945369829	-0.0001289945369829
North	polaribacter	ind3ac	import	-0.0001229981273522	0.0	0.0001229981273522
West	roseobacter	tartr__L	import	-0.001853828313254	-0.0019759136452342	-0.00012208533198019992
West	polaribacter	gal	export	0.0001203920438006	0.0	-0.0001203920438006
West	prochlorococcus	co	export	0.0041451689488532	0.0042655390807028	0.00012037013184959967
Central	polaribacter	glcur	import	-0.0001191518745567	0.0	0.0001191518745567
Central	pelagibacter	hisgly	export	0.0001175649565214	0.0	-0.0001175649565214
North	pelagibacter	L_Cystine	import	-0.0001154480627978	0.0	0.0001154480627978
West	synechococcus	ni2	export	0.0	0.0001140611200479	0.0001140611200479
West	polaribacter	cobalt2	export	0.0001129694277171	0.0	-0.0001129694277171
Central	prochlorococcus	4abz	export	0.0	0.00011121808693	0.00011121808693
North	polaribacter	progly	import	-0.0001110230700241	0.0	0.0001110230700241
North	prochlorococcus	pi	import	-0.0001109411031869	0.0	0.0001109411031869
Central	roseobacter	etoh	export	0.0001100310599234	0.0	-0.0001100310599234
North	prochlorococcus	Pantothenate	export	0.0	0.0001069036948857	0.0001069036948857
East	pelagibacter	L_Asparagine	import	0.0	-0.0001055110235141	-0.0001055110235141
East	prochlorococcus	cd2	import	-0.0001054796306982	0.0	0.0001054796306982
West	pelagibacter	d23hb	import	-0.0025686060561758	-0.0026727998899621	-0.00010419383378630024
North	pelagibacter	glyb	export	0.0	9.78665748644334e-05	9.78665748644334e-05
North	roseobacter	rmn	import	0.0	-9.467027598255005e-05	-9.467027598255005e-05
North	prochlorococcus	etoh	export	9.428862432893312e-05	0.0	-9.428862432893312e-05
North	polaribacter	meoh	import	-0.0018426019214936	-0.0019339769164464	-9.13749949527998e-05
Central	polaribacter	istfrnB	export	8.459370841230932e-05	0.0	-8.459370841230932e-05
East	polaribacter	fum	export	8.369193261588762e-05	0.0	-8.369193261588762e-05
East	pelagibacter	his__L	import	0.0	-8.21648321385947e-05	-8.21648321385947e-05
West	polaribacter	dcyt	import	-8.105593569665006e-05	0.0	8.105593569665006e-05
North	roseobacter	gal	export	7.875277122433345e-05	0.0	-7.875277122433345e-05
East	polaribacter	aso3	import	-7.862163133224496e-05	0.0	7.862163133224496e-05
